order_id,category,sub_category,region,season,sale_price,cost_price,units_sold,inventory_days,discount_pct,revenue,cogs,profit,profit_margin_pct,inventory_status,profit_status
928,Clothing,Footwear,West,Autumn,811.03,663.44,163,20.0,0.23,101792.38,108140.72,-6348.34,-6.24,Fast Moving,Loss
929,Furniture,Tables,West,Autumn,681.05,416.06,24,104.0,0.21,12912.71,9985.44,2927.27,22.67,Slow Moving,Profit
930,Electronics,Accessories,East,Winter,1547.95,1193.88,30,44.0,0.16,39008.34,35816.4,3191.94,8.18,Fast Moving,Profit
931,Food & Beverage,Dairy,South,Spring,1563.34,929.63,168,5.0,0.03,254761.89,156177.84,98584.05,38.7,Fast Moving,Profit
932,Food & Beverage,Beverages,North,Summer,1912.25,914.37,108,1.0,0.12,181740.24,98751.96,82988.28,45.66,Fast Moving,Profit
933,Clothing,Kids Wear,South,Winter,17.88,11.63,111,51.0,0.19,1607.59,1290.93,316.66,19.7,Fast Moving,Profit
934,Furniture,Shelving,West,Autumn,787.48,564.1,199,82.0,0.03,152007.26,112255.9,39751.36,26.15,Slow Moving,Profit
935,Furniture,Tables,East,Summer,1005.58,619.5,41,98.0,0.22,32158.45,25399.5,6758.95,21.02,Slow Moving,Profit
936,Furniture,Lamps,North,Autumn,1784.83,1008.19,27,79.0,0.01,47708.51,27221.13,20487.38,42.94,Slow Moving,Profit
937,Electronics,Accessories,East,Autumn,1242.97,889.22,161,58.0,0.16,168099.26,143164.42,24934.84,14.83,Fast Moving,Profit
938,Clothing,Mens Wear,North,Summer,1686.65,1096.91,54,50.0,0.26,67398.53,59233.14,8165.39,12.12,Fast Moving,Profit
939,Clothing,Footwear,West,Spring,1882.35,1352.18,111,31.0,0.18,171331.5,150091.98,21239.52,12.4,Fast Moving,Profit
940,Clothing,Footwear,North,Summer,735.49,579.18,127,15.0,0.25,70055.42,73555.86,-3500.44,-5.0,Fast Moving,Loss
941,Sports,Apparel,West,Autumn,134.26,81.04,40,27.0,0.09,4887.06,3241.6,1645.46,33.67,Fast Moving,Profit
942,Electronics,Cameras,South,Autumn,1438.56,1218.53,25,61.0,0.09,32727.24,30463.25,2263.99,6.92,Slow Moving,Profit
943,Food & Beverage,Beverages,West,Summer,629.91,480.73,8,44.0,0.05,4787.32,3845.84,941.48,19.67,Fast Moving,Profit
944,Clothing,Footwear,South,Spring,758.62,452.85,96,26.0,0.18,59718.57,43473.6,16244.97,27.2,Fast Moving,Profit
945,Sports,Gym Equipment,North,Autumn,972.86,721.25,9,23.0,0.17,7267.26,6491.25,776.01,10.68,Fast Moving,Profit
946,Clothing,Mens Wear,South,Summer,1240.02,810.73,65,18.0,0.02,78989.27,52697.45,26291.82,33.29,Fast Moving,Profit
947,Food & Beverage,Dairy,South,Winter,394.75,327.76,195,30.0,0.07,71587.91,63913.2,7674.71,10.72,Fast Moving,Profit
948,Furniture,Shelving,South,Summer,541.84,335.18,56,97.0,0.15,28825.89,18770.08,10055.81,34.88,Slow Moving,Profit
949,Electronics,Accessories,North,Summer,1332.99,655.95,180,80.0,0.13,208746.23,118071.0,90675.23,43.44,Slow Moving,Profit
950,Food & Beverage,Packaged Foods,East,Summer,834.12,608.2,58,44.0,0.21,38219.38,35275.6,2943.78,7.7,Fast Moving,Profit
951,Clothing,Kids Wear,West,Autumn,84.68,57.39,106,1.0,0.29,6373.02,6083.34,289.68,4.55,Fast Moving,Profit
952,Electronics,Mobile Phones,North,Spring,1350.48,642.77,152,20.0,0.27,149849.26,97701.04,52148.22,34.8,Fast Moving,Profit
953,Electronics,Mobile Phones,North,Autumn,916.38,625.76,155,61.0,0.02,139198.12,96992.8,42205.32,30.32,Slow Moving,Profit
954,Furniture,Tables,West,Spring,683.35,563.22,112,136.0,0.2,61228.16,63080.64,-1852.48,-3.03,Slow Moving,Loss
955,Food & Beverage,Snacks,East,Spring,1167.09,967.64,122,44.0,0.16,119603.38,118052.08,1551.3,1.3,Fast Moving,Profit
956,Sports,Apparel,East,Autumn,924.63,648.54,67,63.0,0.3,43365.15,43452.18,-87.03,-0.2,Slow Moving,Loss
957,Clothing,Kids Wear,North,Autumn,1134.26,550.41,52,46.0,0.3,41287.06,28621.32,12665.74,30.68,Fast Moving,Profit
958,Food & Beverage,Packaged Foods,South,Summer,1699.6,1066.43,106,36.0,0.13,156737.11,113041.58,43695.53,27.88,Fast Moving,Profit
959,Sports,Outdoor Gear,West,Winter,128.93,103.85,136,47.0,0.28,12624.83,14123.6,-1498.77,-11.87,Fast Moving,Loss
960,Furniture,Lamps,West,Winter,387.14,193.67,167,50.0,0.13,56247.57,32342.89,23904.68,42.5,Fast Moving,Profit
961,Furniture,Lamps,West,Spring,1473.15,1132.76,6,89.0,0.02,8662.12,6796.56,1865.56,21.54,Slow Moving,Profit
962,Clothing,Womens Wear,West,Summer,214.78,159.38,144,35.0,0.23,23814.81,22950.72,864.09,3.63,Fast Moving,Profit
963,Sports,Supplements,South,Autumn,1883.15,1511.52,76,48.0,0.2,114495.52,114875.52,-380.0,-0.33189071502535644,Fast Moving,Loss
964,Furniture,Office Chairs,South,Autumn,1749.6,1282.77,22,76.0,0.01,38106.29,28220.94,9885.35,25.94,Slow Moving,Profit
965,Sports,Supplements,East,Summer,1194.6,795.22,75,22.0,0.09,81531.45,59641.5,21889.95,26.85,Fast Moving,Profit
966,Furniture,Lamps,South,Summer,1993.73,1240.37,62,129.0,0.15,105069.57,76902.94,28166.63,26.81,Slow Moving,Profit
967,Clothing,Kids Wear,South,Spring,1445.24,783.55,162,44.0,0.26,173255.37,126935.1,46320.27,26.74,Fast Moving,Profit
968,Sports,Gym Equipment,West,Autumn,1319.32,1028.49,102,42.0,0.24,102273.69,104905.98,-2632.29,-2.57,Fast Moving,Loss
969,Furniture,Office Chairs,South,Autumn,1850.07,1215.22,104,68.0,0.18,157773.97,126382.88,31391.09,19.9,Slow Moving,Profit
970,Sports,Outdoor Gear,North,Autumn,817.57,685.27,16,46.0,0.15,11118.95,10964.32,154.63,1.39,Fast Moving,Profit
971,Sports,Outdoor Gear,West,Winter,1675.09,863.46,113,13.0,0.12,166570.95,97570.98,68999.97,41.42,Fast Moving,Profit
972,Electronics,Laptops,North,Winter,892.97,720.2,55,76.0,0.01,48622.22,39611.0,9011.22,18.53,Slow Moving,Profit
973,Furniture,Tables,North,Spring,410.34,197.79,122,64.0,0.17,41551.03,24130.38,17420.65,41.93,Slow Moving,Profit
974,Food & Beverage,Snacks,East,Autumn,1369.52,644.95,80,33.0,0.26,81075.58,51596.0,29479.58,36.36,Fast Moving,Profit
975,Electronics,Mobile Phones,East,Autumn,1021.87,555.04,141,44.0,0.16,121030.28,78260.64,42769.64,35.34,Fast Moving,Profit
976,Electronics,Mobile Phones,East,Winter,431.48,330.95,16,73.0,0.2,5522.94,5295.2,227.74,4.12,Slow Moving,Profit
977,Clothing,Mens Wear,North,Spring,59.39,46.57,102,49.0,0.07,5633.74,4750.14,883.6,15.68,Fast Moving,Profit
978,Furniture,Shelving,West,Summer,28.11,13.5,103,82.0,0.26,2142.54,1390.5,752.04,35.1,Slow Moving,Profit
979,Furniture,Shelving,North,Autumn,925.28,641.02,186,91.0,0.1,154891.87,119229.72,35662.15,23.02,Slow Moving,Profit
980,Clothing,Kids Wear,North,Spring,1395.76,1003.26,6,39.0,0.04,8039.58,6019.56,2020.02,25.13,Fast Moving,Profit
981,Furniture,Shelving,North,Spring,1048.44,717.41,52,98.0,0.0,54518.88,37305.32,17213.56,31.57,Slow Moving,Profit
982,Electronics,Accessories,North,Summer,487.9,282.69,153,24.0,0.15,65690.86,43251.57,22439.29,34.16,Fast Moving,Profit
983,Clothing,Mens Wear,West,Winter,1639.31,814.21,118,3.0,0.17,160554.02,96076.78,64477.24,40.16,Fast Moving,Profit
984,Sports,Supplements,North,Summer,347.15,244.65,46,7.0,0.21,12615.43,11253.9,1361.53,10.79,Fast Moving,Profit
985,Food & Beverage,Packaged Foods,West,Winter,758.7,622.31,131,7.0,0.2,79511.76,81522.61,-2010.85,-2.53,Fast Moving,Loss
986,Food & Beverage,Beverages,North,Autumn,1440.85,813.78,77,19.0,0.24,84318.54,62661.06,21657.48,25.69,Fast Moving,Profit
987,Food & Beverage,Beverages,West,Autumn,774.2,612.98,94,30.0,0.01,72047.05,57620.12,14426.93,20.02,Fast Moving,Profit
988,Furniture,Lamps,North,Autumn,1167.36,774.42,57,85.0,0.28,47908.45,44141.94,3766.51,7.86,Slow Moving,Profit
989,Furniture,Shelving,North,Spring,954.7,528.29,124,44.0,0.09,107728.35,65507.96,42220.39,39.19,Fast Moving,Profit
990,Food & Beverage,Snacks,North,Summer,1348.92,893.21,105,16.0,0.06,133138.4,93787.05,39351.35,29.556724431118298,Fast Moving,Profit
991,Food & Beverage,Dairy,South,Winter,1453.68,720.0,198,73.0,0.25,215871.48,142560.0,73311.48,33.96,Slow Moving,Profit
992,Electronics,Accessories,South,Winter,151.51,89.13,39,44.0,0.13,5140.73,3476.07,1664.66,32.38,Fast Moving,Profit
993,Electronics,Accessories,West,Autumn,1334.87,880.84,58,58.0,0.15,63486.42,51088.72,12397.7,19.53,Fast Moving,Profit
994,Furniture,Office Chairs,South,Winter,1358.59,734.58,43,74.0,0.15,49656.46,31586.94,18069.52,36.39,Slow Moving,Profit
995,Electronics,Cameras,West,Autumn,1000.08,555.28,92,66.0,0.26,68085.45,51085.76,16999.69,24.97,Slow Moving,Profit
996,Clothing,Kids Wear,East,Summer,881.66,540.9,2,43.0,0.07,1639.89,1081.8,558.09,34.03,Fast Moving,Profit
997,Electronics,Mobile Phones,East,Summer,308.06,146.71,133,72.0,0.13,35645.62,19512.43,16133.19,45.26,Slow Moving,Profit
998,Electronics,Mobile Phones,North,Winter,1593.97,912.23,68,25.0,0.1,97550.96,62031.64,35519.32,36.41,Fast Moving,Profit
999,Sports,Supplements,South,Spring,269.33,158.43,14,50.0,0.18,3091.91,2218.02,873.89,28.26,Fast Moving,Profit
1000,Food & Beverage,Snacks,West,Summer,1115.04,737.08,65,39.0,0.15,67404.17,47910.2,19493.97,28.92,Fast Moving,Profit
1001,Sports,Apparel,East,Autumn,1038.84,687.53,54,44.0,0.16,47121.78,37126.62,9995.16,21.21,Fast Moving,Profit
1002,Sports,Supplements,South,Autumn,1608.04,990.72,42,19.0,0.24,51328.64,41610.24,9718.4,18.933679131182902,Fast Moving,Profit
1003,Furniture,Tables,West,Summer,1327.1,785.92,122,59.0,0.15,160287.14,95882.24,64404.9,40.18,Fast Moving,Profit
1004,Clothing,Kids Wear,West,Autumn,612.51,388.17,49,11.0,0.24,22809.87,19020.33,3789.54,16.61,Fast Moving,Profit
1005,Sports,Supplements,North,Autumn,1326.32,1076.06,196,1.0,0.07,241761.61,210907.76,30853.85,12.76,Fast Moving,Profit
1006,Furniture,Tables,East,Autumn,836.06,406.1,126,88.0,0.07,97969.51,51168.6,46800.91,47.77,Slow Moving,Profit
1007,Food & Beverage,Packaged Foods,North,Winter,1546.81,742.79,165,16.0,0.24,193969.97,122560.35,71409.62,36.81,Fast Moving,Profit
1008,Clothing,Footwear,North,Spring,1923.47,1486.66,20,20.0,0.15,38469.4,29733.2,8736.2,22.71,Fast Moving,Profit
1009,Furniture,Shelving,North,Summer,695.75,357.89,132,72.0,0.15,67042.47,47241.48,19800.99,29.53,Slow Moving,Profit
1010,Electronics,Mobile Phones,West,Spring,1530.86,1172.62,35,71.0,0.26,39649.27,41041.7,-1392.43,-3.51,Slow Moving,Loss
1011,Furniture,Tables,North,Summer,1361.55,653.04,15,90.0,0.18,16747.06,9795.6,6951.46,41.51,Slow Moving,Profit
1012,Furniture,Lamps,North,Autumn,1675.36,1137.45,191,69.0,0.14,275194.63,217252.95,57941.68,21.05,Slow Moving,Profit
1013,Sports,Gym Equipment,North,Autumn,1207.63,574.59,169,89.0,0.16,171435.15,97105.71,74329.44,43.36,Slow Moving,Profit
1014,Food & Beverage,Dairy,West,Summer,581.61,380.68,196,47.0,0.19,92336.4,74613.28,17723.12,19.19,Fast Moving,Profit
1015,Furniture,Lamps,West,Autumn,581.64,433.16,29,105.0,0.04,16192.86,12561.64,3631.22,22.42,Slow Moving,Profit
1016,Electronics,Laptops,East,Spring,1011.24,582.85,61,26.0,0.12,54283.36,35553.85,18729.51,34.5,Fast Moving,Profit
1017,Furniture,Office Chairs,South,Winter,1725.14,1165.7,61,73.0,0.03,102076.53,71107.7,30968.83,30.34,Slow Moving,Profit
1018,Clothing,Mens Wear,West,Autumn,578.3,482.67,109,22.0,0.03,61143.66,52611.03,8532.63,13.96,Fast Moving,Profit
1019,Sports,Gym Equipment,South,Spring,1163.81,816.0,99,74.0,0.25,86412.89,80784.0,5628.89,6.51,Slow Moving,Profit
1020,Furniture,Office Chairs,South,Winter,674.07,388.66,197,93.0,0.03,128808.04,76566.02,52242.02,40.56,Slow Moving,Profit
1021,Sports,Gym Equipment,East,Winter,1617.0,1056.67,129,53.0,0.14,179389.98,136310.43,43079.55,24.01,Fast Moving,Profit
1022,Furniture,Tables,South,Autumn,1542.76,1155.65,130,104.0,0.02,196547.62,150234.5,46313.12,23.56,Slow Moving,Profit
1023,Furniture,Tables,West,Winter,1924.77,1089.36,50,90.0,0.28,69291.72,54468.0,14823.72,21.39,Slow Moving,Profit
1024,Food & Beverage,Beverages,North,Summer,786.67,387.39,139,1.0,0.05,103879.77,53847.21,50032.56,48.16,Fast Moving,Profit
1025,Sports,Supplements,West,Spring,1186.79,875.47,98,37.0,0.13,101185.72,85796.06,15389.66,15.21,Fast Moving,Profit
1026,Clothing,Womens Wear,South,Winter,461.25,379.42,145,4.0,0.21,52836.19,55015.9,-2179.71,-4.13,Fast Moving,Loss
1027,Sports,Apparel,North,Summer,660.74,463.3,158,19.0,0.26,77253.72,73201.4,4052.32,5.25,Fast Moving,Profit
1028,Furniture,Tables,North,Winter,613.69,372.59,66,77.0,0.09,36858.22,24590.94,12267.28,33.28,Slow Moving,Profit
1029,Furniture,Office Chairs,West,Spring,1011.11,488.53,85,65.0,0.09,78209.36,41525.05,36684.31,46.91,Slow Moving,Profit
1030,Food & Beverage,Packaged Foods,South,Summer,390.3,295.65,156,1.0,0.15,60277.93,46121.4,14156.53,23.49,Fast Moving,Profit
1031,Electronics,Laptops,North,Summer,650.16,413.63,138,102.0,0.15,76263.77,57080.94,19182.83,25.15,Slow Moving,Profit
1032,Sports,Outdoor Gear,West,Autumn,1514.21,974.18,31,40.0,0.24,35674.79,30199.58,5475.21,15.35,Fast Moving,Profit
1033,Furniture,Tables,South,Winter,1063.49,683.44,19,97.0,0.23,15558.86,12985.36,2573.5,16.54,Slow Moving,Profit
1034,Furniture,Lamps,East,Summer,469.65,361.99,9,109.0,0.14,3635.09,3257.91,377.18,10.38,Slow Moving,Profit
1035,Furniture,Lamps,North,Winter,409.12,219.35,175,117.0,0.15,57276.8,38386.25,18890.55,32.98115467344544,Slow Moving,Profit
1036,Furniture,Lamps,West,Summer,829.77,683.53,91,77.0,0.06,70978.53,62201.23,8777.3,12.37,Slow Moving,Profit
1037,Sports,Supplements,West,Winter,1103.36,786.11,4,71.0,0.19,3574.89,3144.44,430.45,12.04,Slow Moving,Profit
1038,Clothing,Womens Wear,South,Spring,1028.07,527.99,88,50.0,0.28,65138.52,46463.12,18675.4,28.670286030447116,Fast Moving,Profit
1039,Food & Beverage,Snacks,North,Summer,1142.98,689.32,126,34.0,0.26,106571.46,86854.32,19717.14,18.5,Fast Moving,Profit
1040,Food & Beverage,Packaged Foods,West,Autumn,1136.98,858.78,158,3.0,0.04,172457.13,135687.24,36769.89,21.32,Fast Moving,Profit
1041,Food & Beverage,Dairy,West,Winter,1507.93,964.34,8,13.0,0.27,8806.31,7714.72,1091.59,12.4,Fast Moving,Profit
1042,Food & Beverage,Beverages,West,Autumn,1357.83,992.64,49,1.0,0.16,55888.28,48639.36,7248.92,12.97,Fast Moving,Profit
1043,Electronics,Laptops,South,Autumn,1866.82,1490.22,92,88.0,0.14,147702.8,137100.24,10602.56,7.18,Slow Moving,Profit
1044,Sports,Supplements,South,Summer,1158.36,819.02,172,20.0,0.13,173336.99,140871.44,32465.55,18.73,Fast Moving,Profit
1045,Sports,Supplements,South,Winter,87.24,46.03,20,27.0,0.1,1570.32,920.6,649.72,41.38,Fast Moving,Profit
1046,Clothing,Mens Wear,East,Spring,946.7,485.61,176,56.0,0.26,123298.21,85467.36,37830.85,30.68,Fast Moving,Profit
1047,Food & Beverage,Dairy,North,Summer,1390.81,714.67,36,50.0,0.27,36550.49,25728.12,10822.37,29.61,Fast Moving,Profit
1048,Sports,Gym Equipment,East,Autumn,480.32,343.21,113,62.0,0.11,48305.78,38782.73,9523.05,19.71,Slow Moving,Profit
1049,Sports,Apparel,North,Winter,759.85,504.1,101,50.0,0.07,71372.71,50914.1,20458.61,28.66,Fast Moving,Profit
1050,Furniture,Office Chairs,South,Spring,566.55,298.35,23,76.0,0.01,12900.34,6862.05,6038.29,46.81,Slow Moving,Profit
1051,Food & Beverage,Packaged Foods,North,Spring,166.29,98.54,52,30.0,0.09,7868.84,5124.08,2744.76,34.88,Fast Moving,Profit
1052,Sports,Apparel,North,Spring,1211.57,784.29,171,28.0,0.22,161599.21,134113.59,27485.62,17.01,Fast Moving,Profit
1053,Electronics,Accessories,North,Winter,312.93,224.27,10,75.0,0.14,2691.2,2242.7,448.5,16.67,Slow Moving,Profit
1054,Furniture,Shelving,West,Summer,537.28,338.19,63,63.0,0.2,27078.91,21305.97,5772.94,21.32,Slow Moving,Profit
1055,Furniture,Lamps,North,Spring,1016.49,464.73,50,44.0,0.22,39643.11,23236.5,16406.61,41.39,Fast Moving,Profit
1056,Sports,Gym Equipment,South,Spring,279.63,175.9,69,57.0,0.16,16207.35,12137.1,4070.25,25.11,Fast Moving,Profit
1057,Electronics,Cameras,East,Autumn,552.86,351.3,144,47.0,0.27,58116.64,50587.2,7529.44,12.96,Fast Moving,Profit
1058,Food & Beverage,Packaged Foods,East,Summer,574.65,358.95,152,29.0,0.14,75118.25,54560.4,20557.85,27.37,Fast Moving,Profit
1059,Food & Beverage,Dairy,East,Winter,1000.16,512.02,99,8.0,0.01,98025.68,50689.98,47335.7,48.29,Fast Moving,Profit
1060,Food & Beverage,Beverages,East,Spring,1012.35,529.51,128,15.0,0.28,93298.18,67777.28,25520.9,27.35,Fast Moving,Profit
1061,Electronics,Laptops,North,Summer,1479.21,864.22,160,40.0,0.09,215372.98,138275.2,77097.78,35.8,Fast Moving,Profit
1062,Sports,Apparel,West,Spring,1311.45,914.65,15,1.0,0.01,19475.03,13719.75,5755.28,29.55,Fast Moving,Profit
1063,Furniture,Office Chairs,West,Winter,1381.67,692.0,172,44.0,0.25,178235.43,119024.0,59211.43,33.22,Fast Moving,Profit
1064,Food & Beverage,Dairy,South,Autumn,1780.6,807.8,53,1.0,0.3,66060.26,42813.4,23246.86,35.19,Fast Moving,Profit
1065,Furniture,Tables,South,Winter,632.35,407.5,105,99.0,0.12,58429.14,42787.5,15641.64,26.77,Slow Moving,Profit
1066,Clothing,Mens Wear,East,Autumn,822.0,432.79,52,23.0,0.15,32485.44,22505.08,9980.36,30.72,Fast Moving,Profit
1067,Furniture,Lamps,West,Autumn,141.0,102.51,92,95.0,0.15,11026.2,9430.92,1595.28,14.47,Slow Moving,Profit
1068,Sports,Apparel,South,Summer,969.17,463.44,57,37.0,0.1,49718.42,26416.08,23302.34,46.87,Fast Moving,Profit
1069,Furniture,Shelving,South,Autumn,1824.07,1225.14,30,88.0,0.22,42683.24,36754.2,5929.04,13.89,Slow Moving,Profit
1070,Food & Beverage,Snacks,North,Autumn,1341.42,671.4,131,1.0,0.2,140580.82,87953.4,52627.42,37.44,Fast Moving,Profit
1071,Sports,Supplements,South,Winter,1251.68,876.73,96,39.0,0.19,97330.64,84166.08,13164.56,13.53,Fast Moving,Profit
1072,Sports,Supplements,East,Spring,486.13,273.31,192,15.0,0.18,76536.31,52475.52,24060.79,31.44,Fast Moving,Profit
1073,Sports,Apparel,East,Summer,928.99,534.89,101,40.0,0.26,69432.71,54023.89,15408.82,22.19,Fast Moving,Profit
1074,Sports,Apparel,North,Winter,113.41,90.04,198,47.0,0.23,17290.49,17827.92,-537.43,-3.11,Fast Moving,Loss
1075,Food & Beverage,Snacks,East,Winter,699.07,540.45,122,13.0,0.3,59700.58,65934.9,-6234.32,-10.44,Fast Moving,Loss
1076,Sports,Outdoor Gear,West,Winter,1007.87,547.73,44,26.0,0.04,42572.43,24100.12,18472.31,43.39,Fast Moving,Profit
1077,Electronics,Accessories,South,Spring,1845.22,1267.72,89,109.0,0.17,136306.4,112827.08,23479.32,17.23,Slow Moving,Profit
1078,Sports,Outdoor Gear,South,Spring,361.06,279.86,196,45.0,0.04,67937.05,54852.56,13084.49,19.26,Fast Moving,Profit
1079,Sports,Apparel,East,Winter,537.53,399.77,175,46.0,0.03,91245.72,69959.75,21285.97,23.33,Fast Moving,Profit
1080,Furniture,Office Chairs,East,Summer,986.48,616.99,31,67.0,0.13,26605.37,19126.69,7478.68,28.11,Slow Moving,Profit
1081,Clothing,Kids Wear,West,Summer,349.83,194.81,40,37.0,0.03,13573.4,7792.4,5781.0,42.59,Fast Moving,Profit
1082,Clothing,Mens Wear,North,Spring,1876.03,1528.78,79,39.0,0.07,137831.92,120773.62,17058.3,12.38,Fast Moving,Profit
1083,Furniture,Shelving,West,Spring,1936.26,1068.96,73,134.0,0.1,127212.28,78034.08,49178.2,38.66,Slow Moving,Profit
1084,Furniture,Shelving,West,Spring,890.36,417.07,73,119.0,0.27,47447.28,30446.11,17001.17,35.83,Slow Moving,Profit
1085,Electronics,Cameras,South,Autumn,337.51,253.63,2,44.0,0.15,614.27,507.26,107.01,17.42,Fast Moving,Profit
1086,Clothing,Womens Wear,South,Autumn,965.41,641.18,65,9.0,0.24,47691.25,41676.7,6014.55,12.61,Fast Moving,Profit
1087,Electronics,Laptops,East,Summer,1859.52,1304.21,187,47.0,0.01,344252.94,243887.27,100365.67,29.15,Fast Moving,Profit
1088,Food & Beverage,Packaged Foods,North,Spring,1573.48,913.11,129,16.0,0.2,162383.14,117791.19,44591.95,27.46,Fast Moving,Profit
1089,Food & Beverage,Snacks,South,Winter,1492.28,719.07,91,8.0,0.15,120859.76,65435.37,55424.39,45.86,Fast Moving,Profit
1090,Clothing,Mens Wear,South,Winter,255.34,129.96,170,1.0,0.13,37764.79,22093.2,15671.59,41.5,Fast Moving,Profit
1091,Sports,Outdoor Gear,North,Summer,868.85,656.37,65,70.0,0.02,55345.74,42664.05,12681.69,22.91,Slow Moving,Profit
1092,Electronics,Laptops,North,Autumn,1651.43,1309.0,48,98.0,0.09,72134.46,62832.0,9302.46,12.9,Slow Moving,Profit
1093,Food & Beverage,Dairy,West,Spring,688.63,574.83,134,44.0,0.05,87662.6,77027.22,10635.38,12.13,Fast Moving,Profit
1094,Furniture,Tables,East,Spring,1309.84,772.31,178,70.0,0.19,188852.73,137471.18,51381.55,27.21,Slow Moving,Profit
1095,Sports,Gym Equipment,West,Summer,556.66,448.17,76,42.0,0.21,33421.87,34060.92,-639.05,-1.91,Fast Moving,Loss
1096,Sports,Outdoor Gear,West,Spring,72.11,60.34,15,40.0,0.23,832.87,905.1,-72.23,-8.67,Fast Moving,Loss
1097,Furniture,Shelving,East,Winter,142.15,120.22,118,71.0,0.1,15096.33,14185.96,910.37,6.03,Slow Moving,Profit
1098,Furniture,Office Chairs,South,Winter,1068.85,687.21,61,95.0,0.06,61287.86,41919.81,19368.05,31.6,Slow Moving,Profit
1099,Sports,Apparel,East,Summer,436.98,325.66,12,16.0,0.26,3880.38,3907.92,-27.54,-0.71,Fast Moving,Loss
1100,Food & Beverage,Snacks,East,Spring,170.61,144.53,80,22.0,0.01,13512.31,11562.4,1949.91,14.43,Fast Moving,Profit
1101,Sports,Supplements,East,Spring,1071.9,887.12,36,35.0,0.13,33571.91,31936.32,1635.59,4.87,Fast Moving,Profit
1102,Furniture,Shelving,South,Autumn,915.35,584.28,43,110.0,0.23,30307.24,25124.04,5183.2,17.1,Slow Moving,Profit
1103,Clothing,Mens Wear,South,Spring,36.9,19.0,154,34.0,0.05,5398.47,2926.0,2472.47,45.8,Fast Moving,Profit
1104,Electronics,Laptops,West,Winter,786.27,415.01,168,49.0,0.11,117563.09,69721.68,47841.41,40.69,Fast Moving,Profit
1105,Furniture,Office Chairs,North,Autumn,386.26,313.01,2,52.0,0.15,672.09,626.02,46.07,6.85,Fast Moving,Profit
1106,Food & Beverage,Snacks,North,Spring,166.61,110.12,141,18.0,0.18,19263.45,15526.92,3736.53,19.4,Fast Moving,Profit
1107,Furniture,Office Chairs,East,Spring,1008.66,767.77,61,126.0,0.15,55375.43,46833.97,8541.46,15.42,Slow Moving,Profit
1108,Electronics,Laptops,South,Winter,58.17,34.29,135,71.0,0.19,6360.89,4629.15,1731.74,27.22,Slow Moving,Profit
1109,Food & Beverage,Packaged Foods,South,Summer,1077.79,604.95,107,9.0,0.01,114170.29,64729.65,49440.64,43.3,Fast Moving,Profit
1110,Furniture,Shelving,North,Spring,140.55,102.07,23,94.0,0.14,2780.08,2347.61,432.47,15.56,Slow Moving,Profit
1111,Clothing,Mens Wear,East,Winter,1031.21,668.51,183,1.0,0.15,160404.72,122337.33,38067.39,23.73,Fast Moving,Profit
1112,Sports,Apparel,North,Winter,1091.38,624.16,113,27.0,0.03,119626.16,70530.08,49096.08,41.04,Fast Moving,Profit
1113,Furniture,Tables,West,Winter,893.27,469.15,28,71.0,0.11,22260.29,13136.2,9124.09,40.99,Slow Moving,Profit
1114,Sports,Gym Equipment,West,Autumn,119.67,96.35,23,1.0,0.09,2504.69,2216.05,288.64,11.52,Fast Moving,Profit
1115,Electronics,Cameras,West,Spring,869.0,675.24,1,56.0,0.07,808.17,675.24,132.93,16.45,Fast Moving,Profit
1116,Electronics,Laptops,West,Spring,1824.52,1386.88,14,64.0,0.23,19668.33,19416.32,252.01,1.28,Slow Moving,Profit
1117,Electronics,Laptops,South,Winter,1418.82,954.82,151,66.0,0.06,201387.31,144177.82,57209.49,28.41,Slow Moving,Profit
1118,Furniture,Office Chairs,South,Autumn,1357.18,880.67,29,83.0,0.3,27550.75,25539.43,2011.32,7.3,Slow Moving,Profit
1119,Electronics,Cameras,North,Winter,458.16,253.29,177,66.0,0.01,80283.38,44832.33,35451.05,44.16,Slow Moving,Profit
1120,Furniture,Lamps,West,Spring,773.23,606.71,55,111.0,0.25,31895.74,33369.05,-1473.31,-4.62,Slow Moving,Loss
1121,Clothing,Kids Wear,North,Spring,1637.63,762.06,80,31.0,0.21,103498.22,60964.8,42533.42,41.1,Fast Moving,Profit
1122,Sports,Supplements,South,Winter,35.4,28.27,131,38.0,0.03,4498.28,3703.37,794.91,17.67,Fast Moving,Profit
1123,Sports,Supplements,South,Spring,884.54,573.65,141,29.0,0.29,88551.3,80884.65,7666.65,8.66,Fast Moving,Profit
1124,Electronics,Cameras,North,Winter,1867.33,1481.72,189,95.0,0.05,335279.1,280045.08,55234.02,16.47,Slow Moving,Profit
1125,Sports,Outdoor Gear,West,Winter,1211.14,788.99,113,57.0,0.16,114961.41,89155.87,25805.54,22.45,Fast Moving,Profit
1126,Electronics,Mobile Phones,North,Spring,559.72,429.28,122,38.0,0.28,49165.8,52372.16,-3206.36,-6.52,Fast Moving,Loss
1127,Electronics,Accessories,East,Summer,1768.63,1193.1,20,59.0,0.29,25114.55,23862.0,1252.55,4.99,Fast Moving,Profit
1128,Sports,Outdoor Gear,South,Autumn,577.64,315.21,73,14.0,0.02,41324.37,23010.33,18314.04,44.32,Fast Moving,Profit
1129,Sports,Apparel,South,Spring,1319.0,1099.58,78,58.0,0.08,94651.44,85767.24,8884.2,9.39,Fast Moving,Profit
